name,price_dollar,ratings,reviews
"SAMSUNG 13.3"" Galaxy Chromebook Laptop Computer w/ 256GB Storage, 8GB RAM, 4K AMOLED Touchscreen Display, HD Intel Core I-5 Processor, Ultra Slim, US Warranty, Fiesta Red",0,4.2,(640)
"SAMSUNG Galaxy Chromebook 4 11.6” 64GB Laptop Computer w/ 4GB RAM, Gigabit WiFi, HD Intel Celeron Processor, Compact Design, Military Grade Durability, US Version, Silver",191.01,4.4,"(4,140)"
"SAMSUNG 15.6” Galaxy Book2 Pro Laptop Computer, i5 / 8GB / 512GB, 12th Gen Intel Core Processor, Evo Certified, Lightweight, 2022 Model, Silver",0,4.6,(8)
"HP 15-inch Touchscreen Laptop, AMD Ryzen 3 3250U, 8 GB RAM, 256 GB SSD, Windows 10 Home in S Mode (15-ef1020nr, Natural Silver)",404.00,4.6,(470)
"2022 HP High Performance Business Laptop - 17.3"" FHD IPS - 11th Intel i7-1165G7 Iris Xe Graphics - 32GB DDR4 - 1TB SSD - Backlit Keyboard - Fingerprint Reader - Silver - Win 10 Pro",0,3.6,(3)
"HP 2023 Newest 17.3 inch HD Thin Laptop, Intel Core i5-1235U (Up to 4.4GHz, 10 cores), Intel Iris Xe Graphics, 16GB RAM, 1TB PCIe SSD, WiFi6, Bluetooth5, Windows 11 Home, Black",749.00,5.0,(2)
"2022 HP Laptop | 17.3"" HD+ Touchscreen | AMD 6-Core Ryzen 5 5500U | Radeon Graphics | 32GB RAM DDR4 1TB NVMe SSD | USB-C | WiFi AC | Bluetooth 5.0 | HDMI | Webcam | Windows 10 Pro",0,0,0
"2022 HP 15.6"" FHD Laptop Computer, 11th Gen Intel Core i5-1135G7(Beats Intel i7-1065G7), 16GB RAM, 512GB PCIe SSD, Iris X Graphics, HD Webcam, HDMI, Bluetooth, Win11, Silver, 32GB USB Card",619.00,4.2,(143)
"SAMSUNG Chromebook 4 + Chrome OS 15.6"" Full HD Intel® Celeron® Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",197.50,4.4,(441)
"SAMSUNG 13.3” Galaxy Chromebook Laptop Computer w/ 256GB Storage, 8GB RAM, ‎4K AMOLED Touchscreen Display, Ultra Slim Design, Chrome OS, WiFi 6, Mercury Gray",0,3.9,(276)
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Silver",0,4.8,"1,259"
"Apple 2020 MacBook Air Laptop M1 Chip, 13"" Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",0,4.8,"18,195"
"Apple MacBook Pro Retina MF843LL/A 13” Laptop, 3.1GHz Intel Core i7, 16GB Memory, 512GB SSD, macOS 10.14 Mojave (Renewed)",429.00,4.0,287
"Apple 2021 MacBook Pro (16-inch, M1 Max chip with 10‑core CPU and 32‑core GPU, 32GB RAM, 1TB SSD) - Space Gray","3,199.99",4.7,"1,215"
"Apple 2023 MacBook Pro Laptop M2 Pro chip with 10‑core CPU and 16‑core GPU: 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Silver","1,949.00",0,0
"Apple 2023 MacBook Pro Laptop M2 Max chip with 12‑core CPU and 38‑core GPU: 16.2-inch Liquid Retina XDR Display, 32GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver","3,449.00",5.0,1
"Apple 2021 iMac All-in-one Desktop Computer with M1 chip: 8-core CPU, 8-core GPU, 24-inch Retina Display, 8GB RAM, 512GB SSD Storage, Matching Accessories. Works with iPhone/iPad; Pink",0,4.7,"1,821"
"Apple MacBook Pro 13.3"" with Retina Display, M2 Chip with 8-Core CPU and 10-Core GPU, 16GB Memory, 256GB SSD, Silver, Mid 2022","1,499.00",3.9,5
"Apple MacBook Air 13.3"" with Retina Display, M1 Chip with 8-Core CPU and 7-Core GPU, 16GB Memory, 512GB SSD, Space Gray, Late 2020","1,395.77",4.7,133
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Midnight AppleCare","1,578.00",0,0
"Apple 2021 MacBook Pro (14-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Silver","2,099.00",4.8,"1,739"
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Silver AppleCare","1,678.00",0,0
"Apple 2021 MacBook Pro (16-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Space Gray AppleCare+ for 16-inch MacBook Pro (M1)","2,698.00",0,0
"Apple 2021 MacBook Pro (14-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Silver AppleCare+ for 14-inch MacBook Pro","2,378.00",0,0
"Late 2021 Apple MacBookPro with Apple M1 Pro chip (16 inch, 16GB RAM, 1TB SSD) Silver (Renewed)","1,999.00",4.8,8
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Starlight AppleCare","1,678.00",0,0
"GIGABYTE G5 KE: 15.6"" FHD 144Hz, NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6, Intel Core i5-12500H, 16GB Memory, 512GB SSD, Win11 Home, Gaming Laptop (G5 KE-52US213SH) ,Black","1,180.86",5.0,1
"GIGABYTE G5 ME: 15.6"" FHD 144Hz, NVIDIA GeForce RTX 3050 Laptop GPU 6GB GDDR6, Intel Core i5-12500H, 16GB Memory, 512GB SSD, Win11 Home, Gaming Laptop (G5 ME-51US213SH)",0,0,0
"GIGABYTE AERO 5 XE4 - 16"" 4K/UHD Samsung AMOLED, Intel Core i7-12700H, NVIDIA GeForce RTX 3070 Ti GPU 8GB GDDR6, 16GB DDR4 RAM, 1TB SSD, Win11 Home Laptop (AERO 5 XE4-73US614SH)","1,814.24",4.1,6
"GIGABYTE AORUS 17 YE5: 17.3"" FHD 1920x1080 IPS-Level Display, Intel Core i7-12700H, NVIDIA GeForce RTX 3080 Ti Laptop GPU 16GB GDDR6, 32GB DDR5 RAM, 1TB SSD, Win11 Home (AORUS 17 YE5-74US544SH)","2,430.32",0,0
"GIGABYTE AERO 17 YE5: 17.3"" 4K/UHD miniLED 120Hz, Intel Core i7-12700H, NVIDIA GeForce RTX 3080 Ti Laptop GPU 16GB GDDR6, 32GB DDR5 RAM, 2TB SSD, Win11 Pro (AERO 17 YE5-74US748HP)","2,495.12",0,0
"GIGABYTE AORUS 15 XE4 15.6"" QHD 165Hz Gaming Notebook Computer, Intel Core i7-12700H 2.3GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti 8GB, Windows 11 Home, Black","1,732.63",4.0,36
"GIGABYTE AERO 16 YE5 - 16"" 4K/UHD+ Samsung AMOLED, Intel Core i9-12900H, NVIDIA GeForce RTX 3080 Ti Laptop GPU 16GB GDDR6, 64GB DDR5 RAM, 2TB SSD, Win11 Pro (AERO 16 YE5-A4US958HP)",0,1.0,1
"GIGABYTE AERO 16 XE5: 16"" 4K/UHD+ Samsung AMOLED, Intel Core i7-12700H, NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB DDR5 RAM, 1TB SSD, Win11 Home (AERO 16 XE5-73US934HH)","1,869.03",3.5,9
"GIGABYTE Aero 15W v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz FHD X-Rite i7-8750H, GeForce GTX 1060, 16G RAM, 512GB SSD, Metal Chassis, RGB Keyboard",0,3.7,58
"GIGABYTE AORUS 17 YE5 - 17.3"" FHD 1920x1080 IPS-Level Display, Intel Core i7-12900H, NVIDIA GeForce RTX 3080 Ti Laptop GPU 16GB GDDR6, 32GB DDR5 RAM, 1TB SSD, Win11 Home (AORUS 17 YE5-A4US544SP)","2,739.46",3.6,7
"GIGABYTE AERO 15 XC - 15.6"", Intel Core i7-10870H, NVIDIA GeForce RTX 3070 8 GB GDDR6 Laptop GPU, 16 GB RAM, 512 GB SSD, Win 10 Home, Creator & Gaming Laptop (AERO 15 XC-8US1130SH)",0,2.6,6
"GIGABYTE AERO 15 OLED YD - 15.6"" UHD 4k AMOLED IPS, Intel Core i7, NVIDIA GeForce RTX 3080 Laptop GPU 8GB GDDR6, 16GB RAM, 1TB SSD, Win10 Pro, Creator Laptop (AERO 15 OLED YD-73US624SP)","2,444.49",3.9,28
"GIGABYTE AERO 17 YE5 - 17.3"" 4K/UHD miniLED 120Hz, Intel Core i9-12900HK, NVIDIA GeForce RTX 3080 Ti GPU 16GB GDDR6, 32GB DDR5 RAM, 2TB SSD, Win11 Pro, Creator & Gaming Laptop (AERO 17 YE5-94US748HP)","4,150.91",0,0
"Alienware m15 R4 Gaming Laptop, 15.6 inch Full HD (FHD) - Intel Core i7-10870H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Lunar Light","2,099.99",4.5,317
"GIGABYTE AERO 16 XE5 - 16"" 4K/UHD+ Samsung AMOLED, Intel Core i7-12700H, NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 32GB DDR5 RAM, 2TB SSD,Win11 Pro Laptop (AERO 16 XE5-73US948HP)","1,648.61",3.5,2
"GIGABYTE U4 UD - 14.0"" Thin Bezel FHD IPS-Level i5-1155G7 Intel Iris Xe Graphics 512 GB PCIe SSD Win 11 Home Laptop (U4 UD-50US823SO)",0,3.4,17
"GIGABYTE G5 GD - 15.6"" FHD IPS Anti-Glare 144Hz, Intel Core i5, NVIDIA GeForce RTX 3050 GPU 4GB GDDR6, 16GB Memory, 512GB SSD, Win11 Home Gaming Laptop (G5 GD-51US123SO)",849.99,4.5,205
"Dell Alienware X17 R1 Gaming Laptop (2021) | 17.3"" FHD | Core i9 - 2TB SSD - 32GB RAM - RTX 3080 | 8 Cores @ 5 GHz - 11th Gen CPU - 10GB GDDR6X Win 10 Home","6,599.00",5.0,1
"Alienware M15 R6 Gaming Laptop - 15.6-inch FHD (1920 x 1080) 1ms 360Hz Display, Intel Core i7-11800H, 32GB DDR4 RAM, 1TB SSD, NVIDIA RTX 3070 8GB Graphics, Windows 11 Home - Black",0,4.5,133
"Alienware m15 R7 Gaming Laptop - 15.6-inch 240Hz 2ms QHD, Intel Core i9-12900H, 32GB DDR5 RAM, 1TB SSD, NVIDIA Geforce RTX 3080 Graphics, Killer AX 1675i with Dell services, Windows 11 Home - Dark",0,4.1,112
"Alienware X17 R2 VR Ready Gaming Laptop - 17.3-inch FHD 360Hz 1ms Display, Core i7-12700H, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070Ti 8GB GDDR6, Bluetooth, Wi-Fi 6, USB-C, Windows 11 Home - White",0,4.5,63
"Alienware M15 R6 VR Ready Gaming Laptop - 15.6 inch QHD Display, 240Hz Refresh Rate, Intel Core i7-11800H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3070 8GB GDDR6, Windows 11- Black",0,4.2,106
"Alienware M15 R6 Gaming Laptop, 15.6 inch QHD 240Hz Display, Intel Core i7-11800H, 32GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3080 8GB GDDR6, Windows 11 Home, Dark Side of The Moon","2,599.00",4.5,194
"Alienware M15 R5 Gaming Laptop, 15.6 inch FHD 360Hz 1ms Display, AMD Ryzen R9 5900HX (Beats Core i7-11800H), 32GB DDR4 RAM, 1TB NVMe SSD, NVIDIA GeForce RTX 3070, Windows 11, Dark Side of The Moon","1,999.00",3.3,4
"Dell Alienware Area 51M Laptop, 17.3 inches FHD (1920 x 1080), 9th Gen Intel Core i9-9900K, 64GB (4x16GB) RAM, 2 X 512GB SSD (RAID0) + 1TB SSHD, NVIDIA GeForce RTX 2080, Windows 10 (Renewed)",0,1.0,3
"Alienware X17 R1, 17.3 inch FHD 360Hz Non-Touch Gaming Laptop - Intel Core i7-11800H, 32GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3080 16GB GDDR6, Windows 11 Home - Lunar Light",0,4.0,70
"Newest Alienware m15 R5 15.6"" 360Hz 1ms FHD Gaming Laptop, AMD Ryzen 9 5900HX (8 cores), GeForce RTX 3070, 64GB RAM, 2TB PCIe SSD, HDMI, WiFi 6, RGB Keyboard, Win 11 Home, Dark Side of The Moon","2,159.00",3.8,11
"New Alienware m17 R3 17.3 inch FHD Gaming Laptop (Luna Light) Intel Core i7-10750H 10th Gen, 16GB DDR4 RAM, 1TB SSD, Nvidia Geforce RTX 2070 8GB GDDR6, Windows 10 Home (Renewed)",0,5.0,1
"Alienware x17 R1, 17.3 inch FHD 360Hz Non-Touch Gaming Laptop - Intel Core i7-11800H, 32GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3080 16GB GDDR6, Windows 10 Home - Lunar Light",0,3.8,33
"Alienware m15 R3 Gaming Laptop, 15.6"" FHD 300Hz 3ms 300-nits 100% sRGB, Intel 8-Cores i7-10875H up to 5.1GHz, 32GB DDR4 RAM, 2TB PCIe SSD, RTX 2080 Super 8GB GDDR6, WiFi 6, Cryo-Tech Cooling, Win10",0,3.0,8
"Dell Alienware Area 51M Laptop, 17.3"" FHD (1920 x 1080), 9th Gen Intel Core i7-9700K, 16GB (2x8GB) RAM, 256GB SSD + 1TB SSHD, NVIDIA GeForce RTX 2070, Windows 10 Home","3,488.88",4.8,10
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black","1,359.00",4.2,50
"Dell Alienware Area 51M Laptop, 17.3-inch FHD (1920 x 1080), 9th Gen Intel Core i9-9900K, 64GB (4x16GB) RAM, 2 X 1TB SSD (R0), NVIDIA GeForce RTX 2080, Windows 10 Pro (Renewed)",0,0,0
"LG gram (2022) Laptop 16Z90Q 16"" Display, Intel Evo 12th Gen Core i7, 16GB RAM, 256 GB SSD, Windows 11, Black","1,187.00",4.4,32
"LG gram (2022) Laptop 15Z90Q 15.6"" Touchscreen, Intel 12th Gen Core i7, 16GB RAM, 512GB SSD, Windows 11, Gray","1,289.99",4.5,30
"LG gram (2022) Laptop 16T90Q 2-in-1 16"" Touchscreen, Intel Evo 12th Gen Core i5, 16GB RAM, 512GB SSD, Windows 11, Green","1,276.46",4.6,62
"LG gram (2022) 14T90Q 2-in-1 Tablet Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",0,4.3,45
"LG UltraPC 16U70Q Thin and Lightweight Laptop, 16” (1920 x 1200) Anti-Glare IPS Display, Ryzen 7 Processor, 16GB Memory – 512GB Solid State Drive, WiFi 6, Windows 11, Gray",779.00,4.1,11
"2022 LG Gram Ultralight Laptop 15.6"" FHD IPS Touchscreen 12th Intel 12-Core i7-1260P 16GB LPDDR5 2TB (1TBx2) NVMe SSD Iris Xe Graphics Backlit KB Thunderbolt 4 Full-Day Battery Windows 11 Pro w/RE USB","1,799.99",3.9,9
"LG Gram 17Z90P Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 2TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",0,4.3,110
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 32GB LPDDR5, 2TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",0,4.8,5
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 2TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Silver",0,4.7,15
"LG Gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 16GB RAM, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray","1,329.00",5.0,3
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 32GB RAM, 2TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11 Pro, Black",0,3.8,9
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 256GB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",0,4.2,35
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 1TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Silver",0,4.4,72
"LG Gram 15Z90N-Laptop 15.6"" IPS Ultra-Lightweight, (1920 x 1080), 10th Gen Intel Core i5 , 8GB-RAM, 256GB SSD, Windows 10 Home, USB-C, HDMI, -Headphone Input - Silver",0,4.0,56
"LG gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black","1,119.99",3.5,7
"Lenovo - Legion 5i - Gaming Laptop - Intel Core i7-11800H - 8GB DDR4 RAM - 1TB NVMe TLC SSD - NVIDIA GeForce RTX 3050 Ti Graphics - 17.3"" FHD 144Hz - Windows 11 Home - Phantom Blue","1,299.00",3.1,6
"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",224.28,4.2,"1,243"
"Lenovo Legion 5 15.6"", Ryzen 5 5600H, GeForce RTX 3050 Ti, 8GB RAM, 512GB SSD, Phantom Blue, Windows 11 Home, 82JW00Q7US",649.98,5.0,2
"Lenovo IdeaPad 3 Laptop, 14"" FHD Screen, Intel Core i5-1135G7, 12GB RAM, 512GB SSD, Webcam, Fingerprint Reader, HDMI, SD Card Reader, Wi-Fi 6, Windows 11 Home, Arctic Grey",0,4.5,21
"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6"" HD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White",184.00,4.5,"10,798"
"Lenovo ThinkPad T14 Gen 2 20XK00BFUS 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 5850U Octa-core (8 Core) 1.90 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD -","1,170.78",0,0
"Lenovo Chromebook S330 Laptop, 14-Inch FHD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS",158.00,4.3,"3,636"
"Lenovo New IdeaPad 3i Business Laptop, 14"" FHD Display, Intel Core i5-10210U, Windows 10 Pro, 8GB RAM 256GB SSD, WiFi, Webcam, Bluetooth, HDMI, 32GB Durlyfish USB Card",549.00,3.9,7
"2022 Lenovo ThinkPad E15 Gen 2 Business Laptop 15.6"" FHD IPS Touchscreen Intel i7-1165G7 Iris Xe Graphics 32GB DDR4 1TB M.2 NVMe SSD Backlit KB w/ FP Reader Thunderbolt 4 WiFi 6 Windows 11 Pro",0,4.7,4
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Platinum Grey",368.00,4.4,152
"2020 Lenovo ThinkPad E15 15.6"" FHD Full HD (1920x1080) Business Laptop (Intel 10th Quad Core i5-10210U, 32GB DDR4 RAM, 1TB SSD) Type-C, HDMI, Windows 10 Pro + HDMI Cable",880.93,4.5,163
"Lenovo IdeaPad 15.6"" FHD Slim and Light Laptop, 12th Gen Intel 10-Core i5-1235U, 16GB RAM, 512GB PCIe SSD, USB-C, HDMI, WiFi 6, KeyPad, Webcam, SD Card Reader, SPS HDMI Cable, Cloud Grey, Win 11",0,0,0
"2022 Lenovo IdeaPad Gaming 3 Laptop, 15.6'' FHD 120Hz, AMD 6-Core Ryzen 5 5600H (Beat i9-10980HK), GeForce RTX 3050Ti, 16GB RAM, 1TB PCIe SSD, WiFi 6, Backlit, SPS HDMI 2.1 Cable, Win 11 Shadow Black",0,4.0,8
"Lenovo Legion 5 Pro Gaming Laptop, 16"" QHD IPS 165Hz Display, AMD Ryzen 7 5800H (Beat i9-10980HK), GeForce RTX 3070 140W, 32GB RAM, 1TB PCIe SSD, USB-C, HDMI, RJ45, WiFi 6, RGB Keyboard, Win 11","1,619.99",5.0,5
"2022 Lenovo IdeaPad Gaming 3 Gaming Laptop, 15.6"" FHD IPS 120Hz, AMD 6-Core Ryzen 5 5600H (Beat i7-1255U), GeForce GTX 1650, 16GB RAM, 1TB PCIe SSD, USB-C, RJ45, Backlit KB, SPS HDMI Cable, Win 11",0,4.7,4
"Lenovo IdeaPad 3 14"" FHD Laptop, 11th Intel 4-Core i5-1135G7, Intel Iris Xe Graphics, 12GB RAM, 512GB PCIe SSD, USB-C, HDMI, WiFi 6, FP Reader, Webcam, SD Card Reader, SPS HDMI Cable, Grey, Win 11",0,0,0
"2022 MSI Stealth GS77 12UHS-040 Pro Extreme (i9-12900H, 64GB RAM, 4TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" 4K UHD, Windows 11 Pro) Gaming Laptop","4,595.00",5.0,4
"EXCaliberPC 2021 MSI WS76 11UM-468 Mobile Workstation Laptop (i9-11900H, 64GB RAM, 1TB NVMe SSD, Quadro RTX A5000 16GB, 17.3"" FHD, Windows 10 Pro) 3D Professional Notebook Computer","4,199.00",0,0
"EXCaliberPC 2021 EXPC GS76 Stealth 11UH-029 by_MSI 17 Inch Gaming Laptop (i7-11800H, 32GB RAM, 1TB NVMe SSD, RTX 3080 16GB, 17.3"" FHD 360Hz 3ms, Windows 10 Pro) Professional Gamer Notebook Computer","3,149.00",0,0
"EXCaliberPC 2021 EXPC WF66 11UI-268 by_MSI 15 Inch Mobile Workstation Laptop (i7-11800H, 16GB RAM, 512GB NVMe SSD, Quadro T1200 4GB, 15.6"" FHD, Windows 10 Pro) 3D Professional Notebook Computer","1,249.00",5.0,1
"EXCaliberPC 2022 MSI Raider GE77HX 12UHS-082 (i9-12900HX, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" QHD 240Hz, Windows 11 Pro) Gaming Laptop","2,999.00",0,0
"EXCaliberPC 2022 MSI Vector GP76 12UHSO-893 (i9-12900H, 64GB RAM, 2TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" 240Hz QHD, Windows 11) Gaming Laptop","2,699.00",0,0
"EXCaliberPC 2023 MSI Titan GT77HX 13VH-046US (i9-13980HX, 64GB RAM, 2TB NVMe SSD, RTX 4080 12GB, 17.3"" 4K UHD, Windows 11 Pro) Gaming Laptop","4,349.00",0,0
"EXCaliberPC 2022 ASUS ROG Strix Scar 15 G533ZM-ES93 (i9-12900H, 16GB RAM, 512GB NVMe SSD, RTX 3060 6GB, 15.6"" FHD 300Hz 3ms, Windows 11) Gaming Notebook","1,799.00",5.0,3
"2022 MSI Titan GT77 12UGS-009 (i7-12800HX, 32GB RAM, 4TB Platinum P41 NVMe SSD, RTX 3070Ti 8GB, 17.3"" 4K UHD, Windows 11 Pro) Gaming Laptop","3,295.00",5.0,1
"EXCaliberPC 2022 MSI Katana GF66 12UGSOK-1046 Pro Extreme (i9-12900H, 64GB RAM, 4TB NVMe SSD, RTX 3070Ti 8GB, 15.6"" 240Hz FHD, Windows 11) Gaming Laptop","3,295.00",0,0
"EXCaliberPC 2022 MSI Raider GE76 12UH-655 Pro Extreme (i9-12900HK, 64GB RAM, 3TB NVMe SSD, RTX 3080 8GB, 17.3"" 144Hz FHD, Windows 11 Pro) Gaming Laptop","4,345.00",5.0,1
"EXCaliberPC 2022 MSI Raider GE67Hx 12UGS-013 (i7-12800HX, 16GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 15.6"" QHD 240Hz, Windows 11 Pro) Gaming Laptop","1,899.00",0,0
"EXCaliberPC 2022 MSI Vector GP76 12UGS-298 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop","1,799.00",5.0,2
"EXCaliberPC 2022 MSI Creator Z16P B12UHT-041 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3080 8GB, 16"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop","3,049.00",0,0
"EXCaliberPC 2022 MSI Summit E13FlipEvo A12MT-013 (i7-1260P, 32GB RAM, 1TB NVMe SSD, Intel Iris Xe, 13.4"" FHD+ Touch, Windows 11 Pro) Professional Laptop","1,549.00",0,0
"EXCaliberPC 2022 MSI Raider GE77HX 12UHS-074 (i7-12800HX, 16GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" FHD 360Hz, Windows 11) Gaming Laptop","2,349.00",5.0,5
"HP Newest 2022 15.6in FHD Business Laptop, AMD Ryzen 5 5500U 6 core CPU (Beat i7-1160G7, up to 4GHz), 16GB RAM, 512GB PCIe NVMe SSD, AMD Radeon Graphics, WiFi, Windows 11, Blue + Generic Accessories",501.58,4.2,0
"ASUS Chromebook CX1, 11.6"" HD NanoEdge Display, Intel Celeron N3350 Processor, 32GB eMMC,  4GB RAM, Chrome OS, Transparent Silver, CX1100CNA-AS42",0,4.2,0
"Acer Aspire Vero AV15-51-7617 Green PC | 15.6"" FHD IPS 100% sRGB-Display | 11th Gen Intel Core i7-1195G7 | Intel Iris Xe Graphics | 16GB DDR4 | 512GB NVMe SSD | Wi-Fi 6 | PCR Materials | Vero-Sleeve",0,4.5,0
"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",357.05,4.4,0
"ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01",0,4.3,0
"ASUS Vivobook Go 15 L510 Thin & Light Laptop Computer, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, Windows 11 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-AS02",227.90,4.2,0
"Acer Nitro 5 AN515-55-53E5 Gaming Laptop | Intel Core i5-10300H | NVIDIA GeForce RTX 3050 GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 256GB NVMe SSD | Wi-Fi 6 | Backlit Keyboard",0,4.5,0
