Title,Brand,Screen_Size,Ram,Rating,Disk_size,Price_dollar,Price_npr
"HP 15 Laptop, AMD Ryzen 3 3250U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-Edge Display, Windows 11 Home, Long-Lasting Battery, Fast Charge, 720p Webcam (15-ef2024nr)",HP,15.0,8.0,4.4,256.0,387.0,51358.770000000004
"2022 Newest HP Laptops for College Student & Business, 15.6 inch HD Computer, Intel Pentium Silver N5000, 16GB RAM, 1TB SSD, Office 365 1-Year, Fast Charge, Light-Weight, Windows 11, ROKC HDMI Cable",HP,15.6,16.0,4.5,1000.0,529.99,70334.97290000001
"2022 HP Premium 14-inch HD Thin and Light Laptop, Intel Dual-Core Processor, 16GB RAM, 64GB Storage, Long Battery Life, Webcam, Bluetooth, HDMI, Wi-Fi, White, Windows 11 + 1 Year Microsoft 365",HP,14.0,16.0,4.2,64.0,369.0,48969.990000000005
"HP 2022 Victus 15 Gaming Laptop, 15.6"" FHD 144Hz Micro-Edge Display, AMD Ryzen 7 5800H(up to 4.4GHz), Nvidia RTX 3050Ti (32GB RAM | 1TB SSD)",HP,15.6,16.0,4.4,512.0,949.0,125941.79000000001
"HP Stream 11"" Laptop, Intel Celeron N4020, Intel UHD Graphics 600, 4 GB RAM, 64 GB SSD, Windows 11 Home in S mode (11-ak0030nr, Royal blue)",HP,11.6,4.0,4.2,64.0,229.0,30390.59
"2022 Newest HP Stream 14"" HD Laptop, Intel Celeron N4020(up to 2.8GHz), 8GB RAM, 128GB Space(64GB eMMC+64GB Card), 1-Year Office 365, WiFi, HDMI, USB-C, Webcam, Bluetooth, Windows 11S, Blue+JVQ MP",HP Tuners,14.0,8.0,4.4,128.0,319.0,42334.490000000005
"2022 HP Envy Laptop 17.3"" FHD IPS Touchscreen 11th Intel i7-1165G7 Nvidia Geforce MX450 Graphics 32GB DDR4 1TB SSD WiFi 6 Fullsize Backlit Keyboard w/ Numpad and FP Reader Win 11 Pro w/32GB USB",HP,17.3,32.0,4.1,1024.0,1399.0,185661.29
"HP 15 Touchscreen Laptop, Intel Core i3-1115G4 Processor, Intel UHD Graphics, 15.6"" HD Touchscreen Display, Online Meeting Ready, Fast Charge, HDMI, Windows 11 Home(16GB RAM | 1TB SSD)",HP,15.6,16.0,4.4,1024.0,549.0,72857.79000000001
"HP Pavilion 17.3"" FHD IPS Laptop Newest 2022, 11th Gen Intel Core i5-1135G7(up to 4.2 GHz), 16GB DDR4 RAM, 1TB PCIe SSD, Wi-Fi 5, Bluetooth, Windows 11, Silver, w/ 3in1 Accessories",HP,17.3,16.0,4.4,1024.0,539.0,71530.69
"HP Envy 17T Laptop i7-1195G7 11th gen, 16GB RAM, 512 GB NVMe SSD, 17.3"" FHD Touch, Thunderbolt 4, Win 11 PRO, WiFi 6, B&O Speakers, USB-A, Intel Xe Graphics, Silver, 64GB Tech Warehouse Flashdrive",HP,17.0,16.0,5.0,512.0,999.0,132577.29
"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop, AMD Ryzen 7-5825U Up to 4.5GHz Processor (Beat i7-1180G7), 32GB RAM, 1TB PCIe NVMe SSD, Backlit Keyboard, USB-A&C, Fast Charge, Windows 11, Silver",HP,15.6,32.0,4.2,512.0,834.21,110708.00910000001
"HP 17.3"" Full HD (1920 x 1080) Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 10 Home, Natural Silver (17-by4633dx)",HP,17.3,8.0,4.2,256.0,279.0,37026.090000000004
"Newest HP Envy X360 2-in-1 Flip Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1155G7 Processor, 16GB RAM, 1TB SSD, Backlit Keyboard, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, HP Stylus Pen Included",HP,15.6,32.0,4.3,1024.0,796.96,105764.56160000002
"HP 17-inch Laptop, 11th Generation Intel Core i5-1135G7, Iris Xe Graphics, 8 GB RAM, 256 GB SSD, Windows 11 Home (17-cn0025nr,Natural Silver)",HP,17.3,8.0,4.5,256.0,529.0,70203.59000000001
"2022 HP Pavilion 17 Laptop, 17.3"" HD+ Anti-Glare Display, 11th Gen Intel Core i3-1115G4, 16GB RAM, 1 TB PCIe SSD, Wireless-AC, Webcam, Long Battery Life, Windows 11, Silver (Latest Model)",HP,17.3,32.0,4.1,1024.0,549.99,72989.1729
"2022 Flagship HP X360 Chromebook Spin 2-in-1 Convertible Laptop, 14"" HD TouchScreen, Dual Core Intel Celeron N4120 Processor(Upto 2.6GHz), 4GB RAM, 64GB eMMC,HDCamera, WiFi, Chrome OS+HubxcelAccessory",HP,14.0,4.0,5.0,64.0,279.0,37026.090000000004
"HP Pavalion Laptop, 14"" HD Touchscreen, Intel Core i3-1115G4 Processor, Micro-Edge, Thin & Portable, Micro-Edge & Anti-Glare Screen, Long Battery Life, Windows 11 (16GB RAM | 1TB SSD)",HP,14.0,16.0,3.0,1024.0,499.0,66222.29000000001
"HP Flagship Chromebook 14"" HD 2-in-1 Touchscreen Laptop, Intel Celeron N4120(Up to 2.6GHz), 4GB RAM, 64GB eMMC, Wi-Fi, Up to 13Hours Battery Life, Bluetooth, Chrome OS, Blue, w/GM Accessories",HP,14.0,4.0,4.1,64.0,279.0,37026.090000000004
"HP 15.6"" Laptop with Touchscreen, Intel Core i5-1155G7 Processor, Intel Iris Xe Graphics, 15.6"" HD Touchscreen Display, HDMI, Wi-Fi and Bluetooth, Windows 11 Home in S Mode(16GB RAM | 1TB SSD)",HP,15.6,16.0,4.7,1024.0,629.0,83474.59000000001
"HP 2022 Flagship 15.6 HD Touchscreen IPS Laptop, 4-Core i5-1135G7(Up to 4.2GHz, Beat i7-1060G7), 16GB RAM, 512GB PCIe SSD, Iris Xe Graphics, Bluetooth, WiFi, Windows 11 Home S,w/GM Accessories",HP,15.6,16.0,4.1,512.0,634.99,84269.52290000001
"HP Pavilion Laptop, 15.6"" HD Touchscreen, AMD Ryzen 3 3250U Processor (Beats i7-7500U), Backlit Keyboard, Long Battery Life, Compact Design, Windows 11 (16GB RAM | 1TB SSD)",HP,15.6,16.0,2.0,1024.0,549.0,72857.79000000001
"HP 2022 Newest X360 Chromebook Spin 2-in-1 Convertible Laptop Student Business, 14"" HD Touchscreen, Dual Core Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC,Camera, Wi-Fi, Chrome OS+MarxsolCables",HP,14.0,4.0,3.3,64.0,289.0,38353.19
"2022 Newest HP 15.6"" HD Non-Touch Laptop 11th gen Intel Core i3-1115G4, 8GB RAM, 256GB SSD, HD Webcam, WiFi, Bluetooth 4.2, USB Type-C, HDMI, Windows 10 S, Natural Silver, LPT 2-Week Support",HP,15.6,8.0,4.0,256.0,356.0,47244.76
"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Natural Silver - Mode 14-ek0033dx",HP,14.0,8.0,4.2,512.0,509.99,67680.77290000001
"HP Newest 14"" HD Laptop, Intel Core i5-1035G1, Intel UHD Graphics, 8GB SDRAM, 256GB SSD, Natural Silver, Windows 10",HP,14.0,8.0,4.4,256.0,399.0,52951.29
"2022 HP Pavilion 17 Laptop, 17.3"" HD+ Touch Display, AMD Ryzen3 3250U Processor, 16 GB RAM, 256 GB SSD, WiFi, Webcam, Long Battery Life, Windows 10 + One Year of Office365, Silver (Latest Model)",HP,17.3,16.0,4.4,256.0,619.24,82179.3404
"HP Pavilion Laptop, 15.6"" Full HD IPS Touchscreen, 10th Gen Intel Core i5-1035G1 Processor up to 3.60GHz, 12GB RAM, 512GB PCIe NVMe SSD, Backlit Keyboard, HDMI, Wireless-AC, Bluetooth, Windows 10 Home",HP,15.6,12.0,4.5,512.0,468.0,62108.280000000006
"HP 15.6"" HD Laptop Computer 2022, AMD Athlon Silver 3050U (Beats i3-7100U) Up to 3.2GHz, 16GB RAM, 512GB SSD, Webcam, Wins10 W/ 1 Year Microsoft 365, Mouse, Sleeve, Gold, + 3in1 Accessories",HP,15.6,4.0,4.0,128.0,438.0,58126.98
"HP 2022 Newest Chromebook Laptop Student Business, 11.6"" HD Display, AMD A4-9120C Processor (Up to 2.4GHz), 4GB RAM, 32GB eMMC,HD Webcam,WiFi 5, Bluetooth, Long Battery Life, Chrome OS +MarxsolCables",HP,11.6,4.0,4.1,32.0,179.0,23755.09
"HP 14'' Full HD Screen Laptop, AMD Ryzen 3 3250U Processor, 8GB DDR4 RAM, 128GB SSD, USB Type-C, Wi-Fi, HD Webcam, HDMI, Windows 11 Home, Silver",HP,14.0,8.0,4.4,128.0,339.0,44988.69
"New 2022 HP 17.3"" FHD IPS Display, 11th Gen Intel Core i5-1135G7(Beats i7-8500), Windows 11 Home, 8GB RAM, 512GB SSD, Wi-Fi 5, Bluetooth, HDMI, Webcam",HP,17.3,8.0,4.4,512.0,418.63,55556.3873
"HP 14"" Home and Business Laptop Ryzen 3-3200U, 8GB RAM, 128GB M.2 SSD, Dual-Core up to 3.50 GHz, Vega 3 Graphics, RJ-45, USB-C, 4K Output HDMI, Bluetooth, Webcam, 1366x768, Win 10",HP,14.0,8.0,4.5,128.0,229.0,30390.59
"HP 2022 Newest 14 inch FHD Laptop, AMD Ryzen 3 3250U, 16GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, WiFi, USB Type-C, HDMI, Windows 11 Home, Long Battery Life, Bundle with JAWFOAL",HP,14.0,16.0,4.5,512.0,455.99,60514.43290000001
HP Stream Laptop Intel N4000 4GB 64GB eMMC 14-Inch WLED Win 10 S with Office 365 1-Year,HP,14.0,4.0,4.5,64.0,214.0,28399.940000000002
"HP 2021 Newest 15.6” HD Screen Laptop, 10th Generation Intel Core i3-1005G1 Dual-Core Processor, 8 GB DDR4 RAM, 256 GB PCIe NVMe M.2 SSD, Intel UHD Graphics, Wi-Fi, Webcam, Windows 10 Home in S Mode",HP,15.6,8.0,4.6,256.0,324.97,43126.76870000001
"HP Stream 14-inch Laptop, Intel Celeron N3060 Processor, 4 GB SDRAM Memory, 32 GB eMMC storage, Windows 10 Home in S Mode with Office 365 Personal for one year (14-cb010nr, Aqua Blue)",HP,14.0,4.0,4.0,32.0,273.0,36229.83
"HP Envy 17 Laptop, 17.3"" FHD Touchscreen Display, 12th Gen Intel Core i7-1255U, 16GB RAM 1TB SSD, Wi-Fi, Webcam, Backlit Keyboard, Fingerprint Reader, Windows 11 Home, Silver",HP,17.3,16.0,5.0,1024.0,1129.0,149829.59
2022 Newest HP Premium 14-inch HD Laptop| Intel Celeron N4020 to 2.8GHz 8GB RAM 128GB(64GB SSD+ 64GB Card)| Webcam Bluetooth HDMI USB-C Wi-Fi| Win 11 S with 1 Year MS 365| LIONEYE Bundle| Rose Gold,HP,14.0,8.0,4.5,64.0,359.99,47774.2729
"HP ProBook x360 11 G5 EE 11.6"" Touchscreen 2 in 1 Notebook - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Core) 1.10 GHz - 4 GB RAM - 128 GB SSD - Windows 10 Pro - Intel UHD Graphics 600 -",HP,11.6,4.0,4.6,128.0,299.98,39810.3458
"HP 15 15.6"" HD Touchscreen Business Laptop Computer, Intel 4-core i5-1135G7 (Up to 4.2Ghz), 16GB RAM, 512GB PCIe SSD, Numeric Keypad, Fast Charge, Windows 11 Home in S Mode, Wi-Fi, BT 5, HDMI, w/Hub",HP,15.6,16.0,3.9,512.0,619.0,82147.49
"2022 HP Pavilion Premium Laptop , 15.6'' FHD Display, AMD Athlon N3050, 16GB RAM, 1TB SSD, Webcam, Thin & Portable, Office 365 1-Year, Long Battery Life, Windows 11, Natural Silver, ROKC HDMI Cable",HP,15.6,16.0,4.6,1000.0,549.99,72989.1729
"HP 2022 Elitebook 840 G9 Business Laptop 14"" WUXGA IPS 12th Intel 10-Core i7-1255U Iris Xe Graphics 32GB DDR5 2TB NVMe SSD WiFi 6E Backlit KB Fingerprint 2xThunderbolt 4 Windows 11 Pro w/ RE USB",HP,14.0,32.0,0.0,2048.0,1949.99,258783.1729
"HP New 15.6"" HD Touchscreen Laptop Intel Core i3-1005G1 8GB DDR4 RAM 128GB SSD HDMI Bluetooth 802.11/b/g/n/ac Windows 10 15-dy1731ms Silver",HP,15.6,8.0,4.5,128.0,450.7,59812.397000000004
"HP 2022 Newest Laptops, 15.6 inch HD Computer, Intel Pentium Silver N5030, 16GB RAM, 1TB SSD, 1-Year Office 365, Ethernet, Webcam, Wi-Fi, Bluetooth, Fast Charge, Windows 10, LIONEYE HDMI Cable",HP,15.6,16.0,5.0,1000.0,499.99,66353.6729
"HP Pavilion x360 2-in-1 Laptop, 14"" FHD Touch Screen, 12th Gen Intel i3-1215U, 8GB RAM, 1TB SSD, HDMI, Micro SD Card Reader, Wi-Fi, Windows 11 Home, Space Blue",HP,14.0,8.0,0.0,1024.0,579.0,76839.09000000001
"HP 2022 15.6"" FHD Laptop Computer, AMD Ryzen 5-5500U Processor(Beats Intel i7-1065G7), 8GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, HD Webcam, Bluetooth, Wi-fi, Win 11, Blue, 32GB USB Card",HP,15.6,8.0,4.1,256.0,485.0,64364.350000000006
"HP Envy x360 2-in-1 15.6"" Touch-Screen Laptop (AMD Ryzen 5, 8GB RAM, 256GB Solid State Drive, Nightfall Black)",HP,15.6,8.0,4.3,256.0,509.0,67549.39
"HP 14"" HD Touchscreen Display Laptop, AMD Ryzen 3 3250U (Up to 3.5GHZ, Beat i5-7200U), 16GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, HDMI, Webcam, Windows 11 S, Anti Bacterial KB",HP,14.0,16.0,4.2,128.0,319.0,42334.490000000005
"Newest HP 14"" HD Touch-Screen Laptop, 11th Gen Intel Core i3-1115G4 3.0H (Beats i5-1035G1), 8GB RAM, 256GB SSD, WiFi 5, Webcam, Windows 10, EROSEFLAMINGO Accessories",HP,14.0,8.0,4.5,256.0,359.0,47642.89
2022 Newest HP Premium 14-inch HD Laptop| Intel Celeron N4020 to 2.8GHz 8GB RAM 128GB(64GB SSD+ Card)| Webcam Bluetooth HDMI USB-C Wi-Fi| Win 11 S with 1 Year MS 365| LIONEYE Bundle| Black,HP,14.0,8.0,4.3,64.0,349.99,46447.172900000005
"HP Pavilion Laptop (2022 Model), 15.6"" HD Touchscreen, AMD Ryzen 3 3250U Processor (Beats i7-7500U), 16GB RAM, 512GB SSD, Compact Design, Long Battery Life, Windows 10",HP,15.6,16.0,4.1,512.0,549.0,72857.79000000001
"HP 14 Laptop, Qualcomm Snapdragon 7c Processor, 8 GB RAM, 128 GB eMMC, 14-inch Full HD Touchscreen, Windows 11 Home, Thin & Portable, Long Battery Life, Wi-Fi 5 & Bluetooth 5 Combo (14-ed0010nr, 2021)",HP,14.0,8.0,3.8,128.0,299.94,39805.0374
"HP 2021 Newest 15.6 HD Laptop for Business and Student, WLED-Backlit Display, AMD Ryzen 3 3250U(Up to 3.5GHz), 16GB RAM, 512GB SSD, Ethernet, WiFi, Fast Charge, Webcam, HDMI, Win10, w/GM Accessories",HP,15.6,16.0,4.4,512.0,529.0,70203.59000000001
"HP Pavilion 15.6"" FHD Laptop (2022 Latest Model), AMD Ryzen 5 5500U (Beats i7-11370H), 16GB RAM, 512GB PCIe NVMe M.2 SSD, Thin & Portable, Micro-Edge & Anti-Glare Screen, Long Battery Life, Windows 11",HP,15.6,16.0,4.1,512.0,649.0,86128.79000000001
"HP Spectre x360 Luxury 14T,13.5"" 3:2 WUXGA+ Touch,Intel i7-1165G7, 16GB RAM, 1TB SSD, Bang&Olufsen Quad Speakers, Fingerprint, HP Tilt Pen, Nightfall Black, Win 10 Pro, 64GB TechWarehouse Flash Drive",HP,13.5,16.0,4.5,1024.0,1639.99,217643.07290000003
"HP 15-dy1036nr 10th Gen Intel Core i5-1035G1, 15.6-Inch FHD Laptop, Natural Silver",HP,15.6,8.0,4.5,256.0,438.95,58253.0545
"HP 15.6"" Touchscreen Laptop, Core i5-1135G7(>i7-1065G7), 4.2 GHz, Bluetooth 4.2, 720p Webcam, Type-C, Intel Iris Xe Graphics, HDMI, Windows 11,w/ HDMI Cable (16GB RAM | 1TB SSD)",HP,15.6,16.0,5.0,1024.0,589.99,78297.5729
"HP Stream 14-inch Laptop, AMD Dual-Core A4-9120E Processor, 4 GB SDRAM, 64 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for One Year (14-ds0050nr, Royal Blue)",HP,14.0,4.0,4.3,64.0,340.77,45223.5867
"HP 17.3"" FHD Laptop, AMD Ryzen 5 5500U (Beat i5-10500) 6-Core up to 4.0GHz, 8GB RAM, 256GB NVMe SSD, USB-C, Numeric Keypad, Fingerprint, HDMI, Webcam, WiFi, Win 10S, Natural Silver",HP,17.3,8.0,4.6,256.0,465.0,61710.15
"HP Pavilion Laptop, 15.6"" HD Display, Intel Pentium Quad-Core Processor, 32GB DDR4 RAM, 1TB SSD, Online Conferencing, Webcam, HDMI, Bluetooth, WiFi, Windows 11",HP,15.6,32.0,4.3,1024.0,529.0,70203.59000000001
"HP 15-Inch HD Touchscreen Laptop, 10th Gen Intel Core i5-1035G1, 8 GB SDRAM, 512 GB Solid-State Drive, Windows 10 Home (15-dy1020nr, Natural Silver), 15-15.99 inches",HP,15.0,8.0,4.2,512.0,438.34,58172.1014
"HP 2023 Newest 15 inch Laptop, Intel Quad-Core Processor, 8GB RAM, 256GB SSD, Wi-Fi, Bluetooth, HDMI, Windows 11 Home, Bundle with JAWFOAL",HP,15.0,8.0,4.5,256.0,399.99,53082.672900000005
"HP 2022 Newest Stream 14"" HD Laptop, Intel Celeron N4020(up to 2.8GHz), 8GB RAM, 128GB Space(64GB eMMC+64GB Card), 1-Year Office 365, WiFi, HDMI, USB-C, Webcam, Bluetooth, Windows 10S, Gold+JVQ MP",HP,14.0,8.0,0.0,128.0,299.0,39680.29
2022 Newest HP Premium 14-inch HD Laptop| Intel Celeron N4020 to 2.8GHz 8GB RAM 64GB SSD| Webcam Bluetooth HDMI USB-C Wi-Fi| Win 11 S with 1 Year MS 365| LIONEYE Bundle| Black,HP,14.0,8.0,5.0,64.0,329.99,43792.9729
"2022 Newest HP Pavilion Laptop, 17"" HD+ (1600 x 900) LED Display, AMD Athlon Silver Processor, AMD Radeon Graphics, 16GB RAM, 1TB PCIe SSD, Fingerprint Reader, Wi-Fi 6, BT 5.0, Windows 10, Rose Gold",HP,17.3,16.0,4.1,1024.0,569.0,75511.99
"HP Envy 13 Ultra Thin Laptop 13.3"" Full-HD, Intel Core i5-8250U, Intel UHD Graphics 620, 256GB SSD, 8GB SDRAM, Fingerprint Reader, 13-ah0051wm",HP,13.3,8.0,4.3,256.0,565.0,74981.15000000001
"HP 2022 Newest Chromebook 11A G8 Education Edition, 11.6"" HD Laptop, AMD A4-9120C(up to 2.4GHz), 4GB Memory, 96GB Space(32GB eMMC+ABYS 64GB Card), Webcam, USB-C, WiFi, Bluetooth, Chrome OS, JVQ MP",HP,11.6,4.0,4.6,32.0,169.0,22427.99
"HP Pavilion Laptop (2022 Model), 17.3"" FHD IPS Display, Intel Core i3-1115G4 Processor, 16GB RAM, 512GB PCIe SSD, Anti-Glare Screen, Long Battery Life, Webcam, HDMI, Bluetooth, Wi-Fi, Windows 11",HP,17.3,16.0,4.3,512.0,579.0,76839.09000000001
"HP Envy 17T 2021,i7-1165G7 11th Gen Quad Core,16GB RAM,1 TB NVMe SSD, 17.3"" FHD 1080p Touch,Thunderbolt 4,Win 11 PRO,WiFi 6,B&O Speakers,USB-A,Intel Xe Graphics,4 Cell, 64GB Tech Warehouse Flash Drive",HP,17.3,16.0,4.2,1024.0,1149.0,152483.79
"[Windows 11 Home] Newest HP 17 Laptop, 17.3"" HD+ Screen, AMD Athlon Gold 3150U Processor, 8GB DDR4 RAM, 1TB PCIe SSD, Wi-Fi, Webcam, Zoom Meeting, HDMI, Black",HP,17.3,8.0,4.5,1024.0,599.0,79493.29000000001
"HP Stream 14"" HD Laptop PC, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 S, Blue",HP,14.0,4.0,4.4,64.0,239.9,31837.129000000004
"HP 15 Laptop, AMD Ryzen 3 3250U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-edge Display, Windows 10 Home, Long-Lasting Battery, HP Fast Charge, 720p Webcam (15-ef1021nr, 2020)",HP,15.6,8.0,4.4,256.0,409.0,54278.39000000001
"HP 2022 Newest Premium 14"" Laptop| Intel Celeron N4020 8GB RAM 128GB(64GB SSD+ 64GB Card)| Webcam HDMI Wi-Fi| 1 Year MS 365| LIONEYE Bundle| White",HP,14.0,8.0,4.2,64.0,339.99,45120.07290000001
"HP 2022 Newest Pavilion 15.6"" FHD 1080P IPS Laptop, 8-Core AMD Ryzen 7-5700U(Up to 4.3GHz, Beat i7-1180G7), 32GB RAM, 1TB NVMe SSD, Numpad, HDMI, WiFi, USB-A&C, Fast Charge, Audio by B&O, Win11",HP,15.6,32.0,4.3,1024.0,629.0,83474.59000000001
"HP 15.6"" Full HD (1920 x 1080) Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 10 Home, Natural Silver",HP,15.6,8.0,3.9,256.0,349.99,46447.172900000005
"HP 15 Business Laptop Computer, AMD Ryzen 5 5500U, 15.6"" FHD Display, Windows 11 Pro, 16GB RAM, 512GB SSD, SD Card Reader, Fast Charge, AC Smart pin, 32GB Durlyfish USB Card",HP,15.6,16.0,4.4,512.0,379.0,50297.090000000004
HP Touchscre14 Slim Laptop in Blue Intel N4020 Dual Core up to 2.8GHz 4GB RAM 64GB SSD 14in HD Webcam WiFi W10 / W11 (14-DQ200 Renewed),HP,14.0,4.0,4.4,64.0,209.99,27867.772900000004
"HP Newest 14"" FHD Laptop for Students and Business, AMD Ryzen 3 3250U(Up to 3.50GHz), 16GB RAM, 512GB NVMe SSD, Webcam, Type-A&C, HDMI, WiFi, Fast Charge, Long Battery Life, Win 11 S, GM Accessories",HP,14.0,16.0,4.5,512.0,419.0,55605.490000000005
"HP Pavilion x360 Convertible 14-inch Laptop, 11th Generation Intel Core i5-1135G7 processor, Iris Xe Graphics, 8GB RAM, 256 GB SSD, Windows 11 Home (14-dw1025nr, Natural silver)",HP,14.0,8.0,4.6,256.0,582.9,77356.659
"HP [Windows 11 Pro] 17 17.3"" FHD Business Laptop, 11th Gen Intel Dual Core i3-1115G4 Processor, 12GB RAM, 256GB PCIe SSD, Intel Integrated SoC, Wi-Fi, HDMI, Bluetooth 4.2 Combo, Silver, w/Battery",HP,17.3,12.0,5.0,256.0,599.0,79493.29000000001
"2022 Newest HP Pavilion 15.6"" HD Laptop, Intel Quad-core Pentium Processor, 32GB RAM, 1TB SSD, 11 Hr Battry Life, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Win 11",HP,15.6,32.0,4.4,1024.0,529.0,70203.59000000001
"HP 2022 Newest Chromebook 11.6"" HD Thin Light Laptop Computer for Business Student, Intel Celeron N3350 Up to 2.4 GHz, 4GB Memory, 32GB eMMC,Webcam, USB-C, WiFi, Bluetooth, Chrome OS+MarxsolCables",HP,11.6,4.0,4.4,32.0,173.21,22986.6991
"HP 2022 15.6"" FHD Laptop, AMD Ryzen 5-5500U Processor(Beats Intel i7-1065G7), 16GB RAM, 512GB PCIe SSD, AMD Radeon Graphics, HD Webcam, Bluetooth, Wi-fi, Win 11, Blue, 32GB USB Business Card",HP,15.6,16.0,4.5,512.0,599.0,79493.29000000001
"2022 Newest HP 14"" FHD Laptop for Business and Student, AMD Ryzen3 3250U (Beat i5 7200U), 16GB RAM, 1TB SSD, Webcam, Wi-Fi, Bluetooth, HDMI, Fast Charge, Windows 11, ROKC Mousepad",HP,14.0,16.0,4.7,1000.0,509.99,67680.77290000001
"HP 15.6-inch Laptop, AMD Ryzen 7 5700U, 8 GB RAM, 256 GB SSD, HD Micro-Edge Display, Windows 11 Home, Thin & Portable, Long-Lasting Battery, Full-Size Keyboard, Wi-Fi 6 & Bluetooth (15-ef2025nr, 2022)",HP,15.6,8.0,4.4,256.0,527.5,70004.52500000001
"HP Pavilion Laptop (2022 Model), 15.6'' HD Display, Intel Celeron Quad-Core Processor, 16GB DDR4 RAM, 1TB SSD, Online Conferencing, Webcam, HDMI, Bluetooth, WiFi, Windows 11, Scarlet Red",HP,15.6,16.0,4.4,1024.0,469.0,62240.990000000005
"HP Stream 14-inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode With Office 365 Personal For 1 Year (14-cb185nr, Royal Blue)",HP,14.0,4.0,4.4,64.0,228.0,30257.88
"HP Envy Business Laptop, 17.3"" FHD Touchscreen, 12th Gen Intel Core i7-1260P Processor, 64GB RAM, 2TB SSD, IR Camera, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Silver",HP,17.3,64.0,4.8,2048.0,1509.0,200259.39
"HP Pavilion 15 Laptop, 11th Gen Intel Core i7-1165G7 Processor, 16 GB RAM, 512 GB SSD Storage, Full HD IPS micro-edge Display, Windows 10 Pro, Compact Design, Long Battery Life (15-eg0021nr, 2020)",HP,15.6,16.0,4.5,512.0,879.0,116652.09000000001
HP 15-dw Laptop Intel Core i3-1115G4 8GB 256GB SSD 15.6 Full HD WLED Win 10,HP,15.6,8.0,4.2,256.0,343.49,45584.55790000001
"HP 15 Notebook Laptop, 15.6"" HD Screen, Intel Core i3-1115G4 Processor, 16GB RAM, 512GB SSD, Webcam, Wi-Fi, HDMI, Windows 11 Home, White",HP,15.6,16.0,4.4,512.0,439.0,58259.69
"HP 2022 Stream 14"" HD Laptop, Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC Storage, HD Webcam, HDMI, Wi-Fi, Bluetooth, Black, Office 365 1-Year, Windows 11 S, 32GB SnowBell USB Card",HP,14.0,4.0,4.4,64.0,239.0,31717.690000000002
"2021 HP Stream 14"" HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC flash memory, Intel UHD Graphics 600, 1-Year Office, Bluetooth, Win 10S, Rose Pink, 128GB SnowBell USB Card",HP,14.0,4.0,4.3,64.0,299.0,39680.29
"HP 2022 Newest 17 Laptop, 17.3"" FHD IPS Display, Intel Core i5-1135G7 Quad-Core Processor, Intel Iris Xe Graphics, 16GB RAM, 1TB PCIe SSD, HDMI, Windows 11 + Microfiber Cloth",HP,17.3,16.0,4.4,1024.0,624.0,82811.04000000001
"HP 2020 15 15.6"" HD Touchscreen Premium Laptop - 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 - Silver W",HP,15.6,16.0,4.5,512.0,539.9,71650.129
"HP 2022 15.6"" HD BrightView Laptop, Intel Pentium Silver N5030 Processor, 8GB RAM, 256GB PCIe SSD, Intel HD Graphics 605, 720p HD Webcam, Stereo Speakers, Silver, Windows 11, 32GB USB Card",HP,15.6,8.0,4.3,256.0,389.0,51624.19
"HP 15.6"" HD Intel 10th Gen i3-1005G1 3.4GHz 8GB RAM 256GB SSD Win 10 Laptop",HP,15.6,8.0,4.4,256.0,299.99,39811.672900000005
"2022 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Celeron Processor N4020, 8GB DDR4 RAM, 128GB PCIe SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",Dell,15.6,8.0,4.4,128.0,375.0,49766.25
"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB RAM, 1TB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",Dell,15.6,32.0,4.4,1024.0,654.39,86844.0969
